Product ID;Name;Category;Description;Price;Image 1 URL (Hi-Res);Image 2 URL (Hi-Res);Country;Region;Grape Varieties (Szczepy);Winetype (Rodzaj);Dryness (Wytrawność);Alcohol %;Pairing (Polecane do);Product URL
3770021137265;Petit Bellot Blanc Bezalkoholowe 0% 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Białe | Sauvignon Blanc | Rodzaj | Wina bezalkoholowe | wina bezalkoholowe białe | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wina na wesele;Zobacz film Petit Bellot Blanc to wyjątkowe wino bezalkoholowe , które łączy w sobie bogactwo smaku i aromatu z zaletami braku alkoholu. To wytrawne, białe wino powstaje z najlepszych, starannie wyselekcjonowanych winogron, które są przetwarzane w taki sposób, aby zachować ich naturalne walory, jednocześnie eliminując alkohol. Jak smakuje wino bezalkoholowe Petit Bellot Blanc? Petit Bellot Blanc 0% to wyjątkowe wino bezalkoholowe , które zaskakuje swoim smakiem i aromatem. Wyobraź sobie letnie popołudnie, kiedy słońce delikatnie ogrzewa skórę, a Ty rozkoszujesz się kieliszkiem tego wyjątkowego trunku. Co sprawia, że Petit Bellot Blanc wyróżnia się na tle innych win? Już na pierwszy rzut oka przyciąga uwagę swoją jasną, słomkową barwą z zielonkawymi refleksami. Po nalaniu do kieliszka uwalniają się intensywne aromaty cytrusów – przede wszystkim limonki i grejpfruta – które natychmiast pobudzają zmysły. To zaproszenie do odkrywania dalszych nut smakowych. W smaku to wino francuskie z regionu Bordeaux jest lekko orzeźwiające, co czyni je idealnym wyborem na ciepłe dni. Owocowa świeżość harmonizuje z subtelną kwasowością, tworząc doskonałą równowagę. W ustach można wyczuć delikatne akcenty jabłka i gruszki, które dodają mu owocowego charakteru. Na finiszu pojawia się przyjemna mineralność, która sprawia, że każdy łyk zachęca do kolejnego. Z czym łączymy wino 0% Petit Bellot Blanc? To wino bezalkoholowe nie tylko doskonale smakuje, ale także świetnie komponuje się z różnorodnymi potrawami. Idealnie pasuje do lekkich sałatek, ryb czy owoców morza. Możesz również serwować je jako aperitif podczas spotkań ze znajomymi lub romantycznych kolacji. Petit Bellot Blanc to nie tylko napój – to doświadczenie! Dzięki niemu możesz cieszyć się smakiem wina bez alkoholu w każdej sytuacji. Jego unikalny profil smakowy sprawia, że jest doskonałym wyborem dla tych, którzy pragną delektować się chwilą bez rezygnacji z przyjemności. Zamów już dziś wino bezalkoholowe 0% Petit Bellot Blanc i przekonaj się sam o jego niezwykłym smaku!;33,00 zł;https://dobrewina.pl/2254-large_default/wino-bezalkoholowe-0-petit-bellot-blanc-biale-wytrawne-075l.jpg;https://dobrewina.pl/2244-large_default/wino-bezalkoholowe-0-petit-bellot-blanc-biale-wytrawne-075l.jpg;Francja;Bordeaux;Sauvignon Blanc;Bezalkoholowe;Lekko wytrawne;0%;Aperitif, Dania wegetariańskie, Owoce morza, Przystawki, Samo w sobie, Ryby;https://dobrewina.pl/wina-bezalkoholowe/5549-wino-bezalkoholowe-0-petit-bellot-blanc-biale-wytrawne-075l-3770021137265.html
8052439180381;Prosecco Marsuret Rive di Guia Extra Brut Valdobbiadene Superiore DOCG 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Rodzaj | Wino musujące | Prosecco i Valdobbiadene | Nowości | Cena | 60,01 - 100,00 zł | Kraj | Włochy;Marsuret „Rive di Guia” Prosecco Superiore Extra Brut narodził się w otoczeniu bogatym w historię i sztukę Valdobbiadene. Wyśmienite i eleganckie, to niezwykle aromatyczne wino produkowane jest z winogron Glera uprawianych w winnicach Guia , miasta położonego na pagórkowatym grzbiecie, które stanowi kolebkę Prosecco we Włoszech. Krajobraz jest jednym z najbardziej sugestywnych, z rzędami winorośli, które biegną nieprzerwanie wzdłuż stromych zboczy. Teren w tych częściach jest płytki i ma niewielkie zasoby wody. Klimat jest łagodny, ale charakteryzują go duże wahania temperatur. Jest to idealne terroir dla Glery, winorośli o nieznanym pochodzeniu, ale znanej już w czasach rzymskich . W rzeczywistości warunki glebowo-klimatyczne powodują jedynie zwiększenie zawartości cukru w ​​ winogronach i ich ł adunku aromatycznego, podkre ś laj ą c charakterystyczn ą kwasowo ść wina. Rodzina Marsura doskonale interpretuje te cechy i aby w pełni szanować cechy odmianowe i naturalne skłonności winogron, zbiera grona wyłącznie ręcznie. Metoda Charmata, obejmująca drugą fermentację i refermentację w autoklawie, to najodpowiedniejszy sposób działania w celu zwiększenia świeżości Prosecco Superiore Extra Brut Valdobbiadene DOCG „Rive di Guia”. Po wytłoczeniu winogrona poddawane są białej winifikacji w dużych stalowych zbiornikach, zanim nabiorą blasku. Delikatna i trwała perlage otacza podniebienie. Zmysł węchu zachwyca elegancki i wyrafinowany zapach, w którym mocno ujawniają się nuty jabłka.;69,90 zł;https://dobrewina.pl/2249-large_default/wino-musujace-prosecco-marsuret-rive-di-guia-extra-brut-valdobbiadene-superiore-bardzo-wytrawne-docg-075-l.jpg;N/A;Włochy;Veneto;Glera;Musujące;Wytrawne;11,5%;Ryby, Aperitif, Owoce morza, Przystawki, Samo w sobie;https://dobrewina.pl/wino-musujace/5545-wino-musujace-prosecco-marsuret-rive-di-guia-extra-brut-valdobbiadene-superiore-bardzo-wytrawne-docg-075-l-8052439180381.html
8052439180183;Prosecco Marsuret San Boldo Brut Valdobbiadene Superiore DOCG 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Rodzaj | Wino musujące | Prosecco i Valdobbiadene | Nowości | Cena | 60,01 - 100,00 zł | Kraj | Włochy;Na przełęczy San Boldo znajdują się winnice, w których uprawia się winogrona Glera, absolutny bohater San Boldo Prosecco Superiore Brut Valdobbiadene DOCG z winnicy Marsuret. Szczególne położenie geograficzne nadaje produktowi charakterystyczną kwaśną nutę, ponieważ chłodne prądy w sprytny sposób spowalniają dojrzewanie winogron. Glery nie trzeba specjalnie przedstawiać. Półaromatyczna, żywiołowa i krystaliczna, to winorośl, której pochodzenie pozostaje owiane tajemnicą. Wiemy, że pierwsze ślady historyczne sięgają XVI wieku. San Boldo powstaje w wyniku procesu produkcyjnego zgodnego z metodą Charmat. W piwnicy, po klasycznej białej winifikacji ze spontaniczną fermentacją w stalowych kadziach, wino bazowe długo dojrzewa w zbiornikach przed fermentacją w autoklawie. Pierwszą rzeczą, która rzuca się w oczy w tym prosecco, jest jego wygląd charakteryzujący się bladożółtym kolorem i przesiąknięty delikatną i trwałą perlistością. Bukiet jest niezwykle elegancki. Nuty złotego jabłka przeplatają się z intensywnym aromatem dzikich kwiatów, a łyk wykazuje wytrawny i intensywny charakter. Doskonałe jako aperitif, doskonale komponuje się z każdym daniem na bazie ryb.;66,00 zł;https://dobrewina.pl/2250-large_default/wino-musujace-prosecco-marsuret-san-boldo-brut-valdobbiadene-superiore-wytrawne-docg-075-l.jpg;N/A;Włochy;Veneto;Glera;Musujące;Wytrawne;11,5%;Ryby, Aperitif, Przystawki, Samo w sobie;https://dobrewina.pl/wino-musujace/5546-wino-musujace-prosecco-marsuret-san-boldo-brut-valdobbiadene-superiore-wytrawne-docg-075-l-8052439180183.html
8052439180176;Prosecco Marsuret Il Soller Extra Dry Valdobbiadene Superiore DOCG 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Białe | Rodzaj | Wino musujące | Prosecco i Valdobbiadene | Nowości | Cena | 60,01 - 100,00 zł | Kraj | Włochy;Soller Prosecco Superiore Extra Dry to jedna z flagowych marek winiarni Marsuret. Świeży i delikatny, narodził się w królestwie Glera, winogronie, które znalazło idealne środowisko w Valdobbiadene. Gleba jest płytka, nie zatrzymuje wilgoci, a łagodny klimat charakteryzuje się nie tylko dużymi wahaniami temperatur, ale także dość dużą ilością opadów. Winnice, w których uprawiane są winogrona przeznaczone do produkcji Soller, położone są w najbardziej chronionej części obszaru i wykorzystują szczególne nachylenie wzgórz, które pozwala im otrzymywać ciepło słońca przez cały dzień . Był rok 1936, kiedy Agostino, założyciel kupił pierwszą winnicę. Od tego momentu rodzina mogła się odnawiać, zachowując przy tym swoją tradycję. Efektem są winnice, w których praca prowadzona jest z pełnym poszanowaniem natury i wyłącznie ręcznie. Winogrona uprawiane na tych obszarach charakteryzują się silną zawartością cukru połączoną z utrzymującą się nutą kwasowości. Aby zachować te cechy w nienaruszonym stanie, stosuje się metodę Charmat, która pozwala nam szanować i jednocześnie wzmacniać świeżość i żywotność typową dla winogron Glera . W piwnicy pęczki po wyciśnięciu trafiają do białej winifikacji, która rozpoczyna się fermentacją w stali. Druga fermentacja odbywa się w autoklawie, zgodnie z wytycznymi Metody Martinottiego. Pod koniec procesu produkcyjnego Soller prezentuje słomkowożółty kolor i delikatny perlage. Zmysł węchu uśmierza zapach chrupiącego jabłka, a łyk jest aromatyczny i zachęcający.;66,00 zł;https://dobrewina.pl/2251-large_default/wino-musujace-prosecco-marsuret-il-soller-extra-dry-valdobbiadene-superiore-pol-wytrawne-docg-075-l.jpg;N/A;Włochy;Veneto;Glera;Musujące;Lekko wytrawne;11,5%;Przystawki, Samo w sobie, Ryby, Aperitif;https://dobrewina.pl/wino-musujace/5547-wino-musujace-prosecco-marsuret-il-soller-extra-dry-valdobbiadene-superiore-pol-wytrawne-docg-075-l-8052439180176.html
3770021137234;Petit Bellot Rouge Bezalkoholowe 0% 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Szczepy | Czerwone | Rodzaj | Wina bezalkoholowe | wina bezalkoholowe czerwone | Wino czerwone | owocowe i świeże | Nowości | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wina na wesele;Petit Bellot Rouge to wyjątkowe wino bezalkoholowe , które łączy w sobie bogactwo smaku i aromatu z zaletami braku alkoholu. To wytrawne, czerwone wino powstaje z najlepszych, starannie wyselekcjonowanych winogron, które są przetwarzane w taki sposób, aby zachować ich naturalne walory, jednocześnie eliminując alkohol. Jak smakuje wino bezalkoholowe Petit Bellot Rouge? W kieliszku Petit Bellot Rouge 0% prezentuje głęboki, rubinowy kolor, który przyciąga wzrok i zapowiada intensywne doznania smakowe. Bukiet tego wina jest niezwykle złożony, z wyraźnymi nutami czerwonych owoców takich jak jeżyna i czarna porzeczka, wzbogaconymi delikatnymi akcentami przypraw i subtelnego drewna. Na podniebieniu to wino francuskie z regionu Bordeaux charakteryzuje się harmonijną strukturą, dobrze zbalansowaną kwasowością i długim, satysfakcjonującym finiszem. Z czym łączymy wino 0% Petit Bellot Rouge? Petit Bellot Rouge 0% jest doskonałym wyborem dla tych, którzy pragną cieszyć się wyrafinowanym smakiem czerwonego wina bez efektów ubocznych alkoholu . Świetnie komponuje się z daniami kuchni śródziemnomorskiej, grillowanymi warzywami, lekkimi potrawami mięsnymi oraz serami. To wino idealnie sprawdzi się na eleganckie kolacje, spotkania towarzyskie, a także jako prezent dla bliskich , ceniących zdrowy styl życia. Skosztuj wina bezalkoholowego Petit Bellot Rouge i pozwól sobie na chwilę prawdziwej przyjemności bez kompromisów.;33,00 zł;https://dobrewina.pl/2253-large_default/wino-bezalkoholowe-0-petit-bellot-rouge-czerwone-wytrawne-075l.jpg;N/A;Francja;Bordeaux;Merlot;Bezalkoholowe;Lekko wytrawne;0%;Wołowina, Dania Śródziemnomorskie, Baranina, Wieprzowina;https://dobrewina.pl/wina-bezalkoholowe/5551-wino-bezalkoholowe-0-petit-bellot-rouge-czerwone-wytrawne-075l-3770021137234.html
3770021137272;Petit Bellot Rose Bezalkoholowe 0% 0,75 L;Wina | Wytrawność | Delikatnie wytrawne | Rodzaj | Wina bezalkoholowe | wina bezalkoholowe różowe | Nowości | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wina na wesele;Zobacz film Petit Bellot Rose to wyjątkowe wino bezalkoholowe , które łączy w sobie bogactwo smaku i aromatu z zaletami braku alkoholu. To wytrawne, różowe wino powstaje z najlepszych, starannie wyselekcjonowanych winogron, które są przetwarzane w taki sposób, aby zachować ich naturalne walory, jednocześnie eliminując alkohol. Jak smakuje wino bezalkoholowe Petit Bellot Rose? Wino bezalkoholowe 0% Petit Bellot Rose to prawdziwa uczta dla zmysłów, która zaskakuje świeżością i aromatem. Już na pierwszy rzut oka przyciąga wzrok pięknym, różowym kolorem, który przypomina letnie zachody słońca. Ale to dopiero początek tej smakowej podróży. Gdy tylko uniesiesz kieliszek do nosa, poczujesz delikatne nuty owoców leśnych – truskawek, malin oraz subtelny akcent wiśni. To aromaty, które od razu przywołują na myśl ciepłe dni spędzone na świeżym powietrzu. W smaku Petit Bellot Rose jest lekko mineralne, co dodaje mu wyjątkowego charakteru i sprawia, że każdy łyk staje się prawdziwą przyjemnością. Na podniebieniu wino rozwija się z harmonijną równowagą między słodyczą a kwasowością. Owocowe nuty przeplatają się z delikatnymi tonami kwiatowymi, tworząc niezwykle orzeźwiający bukiet smakowy. To idealna propozycja dla tych, którzy pragną delektować się winem bez alkoholu – doskonałe zarówno na romantyczną kolację, jak i spotkanie ze znajomymi. Z czym łączymy wino 0% Petit Bellot Rose? Petit Bellot Rose 0% wyróżnia się również długim finiszem, który pozostawia przyjemne wspomnienie owocowej świeżości. Dzięki temu wino to jest nie tylko smaczne, ale także uniwersalne – świetnie komponuje się z lekkimi sałatkami, daniami rybnymi czy nawet piknikowymi przekąskami. Niech to wino francuskie z regionu Bordeaux Petit Bellot Rose stanie się Twoim nowym ulubionym napojem bezalkoholowym ! Odkryj jego smak i pozwól sobie na chwilę relaksu w każdym łyku. Idealne na każdą okazję!;33,00 zł;https://dobrewina.pl/2255-large_default/wino-bezalkoholowe-0-petit-bellot-rose-rozowe-wytrawne-075l.jpg;N/A;Francja;Bordeaux;Merlot;Bezalkoholowe;Lekko wytrawne;0%;Ryby, Dania Śródziemnomorskie, Dania wegetariańskie, Owoce morza;https://dobrewina.pl/wina-bezalkoholowe/5550-wino-bezalkoholowe-0-petit-bellot-rose-rozowe-wytrawne-075l-3770021137272.html
3770021137005;Grand Bellot Rouge Bordeaux AOC 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Cabernet Sauvignon | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Nowości | Cena | 25,01 - 40,00 zł | Kraj | Francja | Bordeaux/Medoc;80% Merlot, 10% Cabernet Sauvignon, 10% Cabernet Franc. Piękny głęboki fioletowo-czerwony kolor. Przyjemny aromat wyraźnie potwierdza jego pochodzenie z dużą ilością dymu, prażonego pieprzu i świeżego humusu. Podniebienie jest młode z niepokojącymi taninami, które należy zaokrąglić. Intensywne roślinne aromaty sosny, paproci i czarnej porzeczki na finiszu. Frederic Bellot jest czwartym pokoleniem winiarzy w swojej posiadłości w Bordeaux. Po zebraniu wyjątkowych doświadczeń w produkcji wina w słynnych światowych posiadłościach, postanowił powrócić w 2014 r. do rodzinnej posiadłości, aby wyprodukować jedne z najlepszych win apelacji. Grand Bellot jest kwintesencją najlepszego wina winifikowanego przez Fredrica. Chce przekazać całą swoją pasję i czyste emocje w tym inspirującym wino projekcie.;33,00 zł;https://dobrewina.pl/2257-large_default/wino-czerwone-grand-bellot-rouge-bordeaux-wytrawne-aoc-075-l.jpg;https://dobrewina.pl/2256-large_default/wino-czerwone-grand-bellot-rouge-bordeaux-wytrawne-aoc-075-l.jpg;Francja;Bordeaux;Merlot, Cabernet Sauvignon, Cabernet Franc;Spokojne;Wytrawne;13,5%;Wołowina, Baranina, Wieprzowina, Dziczyzna;https://dobrewina.pl/wino-czerwone/5552-wino-czerwone-grand-bellot-rouge-bordeaux-wytrawne-aoc-075-l-3770021137005.html
3770021137159;Cremant de Bordeaux Brut Grand Bellot AOC 0,75 L;Wina | Wytrawność | Wytrawne | Rodzaj | Wino musujące | Cremant | Nowości | Cena | 40,01 - 60,00 zł | Kraj | Francja;Grand Bellot Brut Cremant de Bordeaux to wino musujące produkowane metodą szampańską z drugą fermentacją i leżakowaniem co najmniej 12 miesięcy w butelce. Wino produkowane jest z trzech winogron Merlot, Cabernet Franc, Semillon i niewielkiej ilości Muscadelle. Winogrona zbiera się stosunkowo wcześnie i natychmiast tłoczy, aby zachować świeżość i elegancję. Kiedy sok winogronowy z każdego winogrona ostygnie i trochę odpocznie, pierwsza fermentacja odbywa się przez około 10–15 dni w zbiornikach ze stali hartowanej. Następnie winiarz miesza różne winogrona, aby uzyskać pożądany profil smakowy, tzw. mieszankę. Następnie wino jest butelkowane i poddawane drugiej fermentacji tzw. metodą tradycyjną przez 12 miesięcy, po czym na butelkę zostaje nałożony nowy korek z kantarem. Zapach ma nuty limonki, pomarańczy i zielonego mango. Smak jest świeży i owocowy z eleganckimi bąbelkami, a druga fermentacja stworzyła smaki zielonych jabłek i gruszek.;55,00 zł;https://dobrewina.pl/2258-large_default/wino-musujace-cremant-de-bordeaux-brut-grand-bellot-wytrawne-aoc-075-l.jpg;N/A;Francja;Bordeaux;Muscadelle, Merlot, Semillon, Cabernet Franc;Musujące;Wytrawne;12%;Ryby, Aperitif, Przystawki, Samo w sobie;https://dobrewina.pl/wino-musujace/5553-wino-musujace-cremant-de-bordeaux-brut-grand-bellot-wytrawne-aoc-075-l-3770021137159.html
8008900004076;Cielo Zero Sparkling Bezalkoholowy 0,75 L;Wina | Wytrawność | Półwytrawne | Rodzaj | Wina bezalkoholowe | wina bezalkoholowe musujące | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Wina na wesele;Cielo wspiera projekty wodne na całym świecie za pośrednictwem Winetowater.org, ponieważ woda jest naszym kluczowym zasobem życia i wina, a oni chcą się odwdzięczyć. Ich celem jest wzmocnienie związku z projektem Wine To Water poprzez stworzenie wyjątkowej butelki. Musujące bezalkoholowe zaskoczy Cię świeżymi owocami z nutami cytrusów w aromacie i przyjemnym owocowym smakiem o zrównoważonej kwasowości. Idealnie nadaje się jako aperitif lub w połączeniu z lekkimi daniami i sałatkami. Nadaje się również do mieszania z różnymi sokami. Podawać w temperaturze 6° - 8° C.;33,00 zł;https://dobrewina.pl/2261-large_default/cielo-zero-sparkling-bezalkoholowy-075-l.jpg;N/A;Włochy;Veneto;N/A;Bezalkoholowe;Półwytrawne;0%;Ryby, Aperitif, Przystawki;https://dobrewina.pl/wina-bezalkoholowe/5559-cielo-zero-sparkling-bezalkoholowy-075-l-8008900004076.html
8410644121108;Cava Marques de Terrabona Rosado Brut DO 0,75 L;Wina | Wytrawność | Wytrawne | Rodzaj | Wino musujące | Cava | Nowości | Cena | 40,01 - 60,00 zł | Kraj | Hiszpania;Wino Cava Marques de Terrabona Rosado Brut to doskonały wybór dla miłośników wina różowego o delikatnym smaku i eleganckim aromacie. To hiszpańskie wino musujące, które zachwyca swoją subtelnością i świeżością. Cava Marques de Terrabona Rosado Brut zostało wyprodukowane z najlepszych winogron odmiany Trepat, Garnacha i Monastrell co nadaje mu charakterystyczny różowy kolor i intensywne nuty owocowe. Delikatna perełkowanie sprawia, że każdy łyk tego wina jest prawdziwym doznaniem dla podniebienia. To idealne wino na romantyczną kolację we dwoje, spotkanie ze znajomymi czy po prostu wieczór relaksu przed telewizorem. Doskonale komponuje się z lekkimi potrawami, sałatkami owocowymi czy deserami na bazie owoców leśnych.;44,00 zł;https://dobrewina.pl/2265-large_default/wino-musujace-cava-marques-de-terrabona-rosado-brut-hiszpanskie-wytrawne-do-075-l.jpg;N/A;Hiszpania;Katalonia;Garnacha, Trepat, Monastrell;Musujące;Wytrawne;11,5%;Ryby, Aperitif, Owoce morza, Przystawki, Samo w sobie;https://dobrewina.pl/wino-musujace/5561-wino-musujace-cava-marques-de-terrabona-rosado-brut-hiszpanskie-wytrawne-do-075-l-8410644121108.html
3700092711101;Wino musujące Szampan Champagne Le Mesnil Blanc de Blancs Grand Cru Brut Grey Label francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Chardonnay | Rodzaj | Wino musujące | Szampan / Champagne | Cena | powyżej 200 zł | Kraj | Francja;Champagne Le Mesnil Blanc de Blancs Grand Cru Brut Grey Label 0,75 L Francja • Szampan Blanc de Blancs • Brut • Grand Cru Le Mesnil to jeden z najbardziej prestiżowych adresów w Szampanii – miejscowość i kooperatywa, które od pokoleń słyną z wybitnych win na bazie 100% Chardonnay . Edycja Grey Label Brut to kwintesencja stylu Blanc de Blancs Grand Cru – eleganckiego, mineralnego i długowiecznego. W kieliszku olśniewa bladozłotą barwą i drobnym, trwałym musowaniem. Aromat otwiera się nutami białych kwiatów, cytrusów i zielonego jabłka, stopniowo ustępując miejsca akcentom tostów i świeżo wypieczonego pieczywa. W ustach jest wytrawny, rześki, o idealnej równowadze między owocowością a kredową mineralnością, z długim, eleganckim finiszem. Charakterystyka: Szczep: 100% Chardonnay Styl: Blanc de Blancs, Brut Pochodzenie: Le Mesnil-sur-Oger, Côte des Blancs, Grand Cru Smak: cytrusowo-jabłkowy, mineralny, z nutą brioche i orzechów Dlaczego warto? To szampan o wyjątkowej finezji, doskonały jako aperitif, ale też świetnie komponujący się z owocami morza, ostrygami czy sushi. Wybór idealny na eleganckie okazje oraz dla koneserów poszukujących autentycznego Grand Cru z Côte des Blancs. Le Mesnil Grey Label – klasyka Blanc de Blancs w najlepszym wydaniu. Szampana Champagne Le Mesnil Blanc de Blancs Grand Cru Brut Grey Label 0,75 L możesz kupić również w naszych sklepach stacjonarnych: Dobre Wina, Warszawa, ul. Wyczółki 46 Dobre Wina, Warszawa, ul. Mickiewicza 30 Dobre Wina, Kraków, ul. Królowej Jadwigi 146 W celu potwierdzenia dostępności - prosimy o kontakt telefoniczny lub mailowy.;219,00 zł;https://dobrewina.pl/2494-large_default/champagne-le-mesnil-blanc-de-blancs-grand-cru-brut-grey-label-075-l.jpg;N/A;Francja;Szampania;Chardonnay;Musujące;Wytrawne;12,5%;Ryby, Aperitif, Owoce morza, Przystawki;https://dobrewina.pl/wino-musujace/5571-champagne-le-mesnil-blanc-de-blancs-grand-cru-brut-grey-label-075-l-3700092711101.html
